Month,Year,NAO,AMO,Flash Flood?
10,1973,-1.24,-0.16,0
10,1973,-1.24,-0.16,0
10,1973,-1.24,-0.16,0
10,1973,-1.24,-0.16,0
10,1973,-1.24,-0.16,0
10,1973,-1.24,-0.16,0
10,1973,-1.24,-0.16,0
10,1973,-1.24,-0.16,0
10,1973,-1.24,-0.16,0
10,1973,-1.24,-0.16,0
10,1973,-1.24,-0.16,0
10,1973,-1.24,-0.16,0
11,1973,-0.93,-0.16,0
11,1973,-0.93,-0.16,0
11,1973,-0.93,-0.16,0
11,1973,-0.93,-0.16,0
11,1973,-0.93,-0.16,0
11,1973,-0.93,-0.16,0
11,1973,-0.93,-0.16,0
11,1973,-0.93,-0.16,0
11,1973,-0.93,-0.16,0
11,1973,-0.93,-0.16,0
11,1973,-0.93,-0.16,0
11,1973,-0.93,-0.16,0
11,1973,-0.93,-0.16,0
11,1973,-0.93,-0.16,0
11,1973,-0.93,-0.16,0
11,1973,-0.93,-0.16,0
11,1973,-0.93,-0.16,0
11,1973,-0.93,-0.16,0
11,1973,-0.93,-0.16,0
11,1973,-0.93,-0.16,0
11,1973,-0.93,-0.16,0
11,1973,-0.93,-0.16,0
11,1973,-0.93,-0.16,0
11,1973,-0.93,-0.16,0
11,1973,-0.93,-0.16,0
11,1973,-0.93,-0.16,0
11,1973,-0.93,-0.16,0
11,1973,-0.93,-0.16,0
11,1973,-0.93,-0.16,0
11,1973,-0.93,-0.16,0
12,1973,0.32,-0.16,0
12,1973,0.32,-0.16,0
12,1973,0.32,-0.16,0
12,1973,0.32,-0.16,0
12,1973,0.32,-0.16,0
12,1973,0.32,-0.16,0
12,1973,0.32,-0.16,0
12,1973,0.32,-0.16,0
12,1973,0.32,-0.16,0
12,1973,0.32,-0.16,0
12,1973,0.32,-0.16,0
12,1973,0.32,-0.16,0
12,1973,0.32,-0.16,0
12,1973,0.32,-0.16,0
12,1973,0.32,-0.16,0
12,1973,0.32,-0.16,0
12,1973,0.32,-0.16,0
12,1973,0.32,-0.16,0
12,1973,0.32,-0.16,0
12,1973,0.32,-0.16,0
12,1973,0.32,-0.16,0
12,1973,0.32,-0.16,0
12,1973,0.32,-0.16,0
12,1973,0.32,-0.16,0
12,1973,0.32,-0.16,0
12,1973,0.32,-0.16,0
12,1973,0.32,-0.16,0
12,1973,0.32,-0.16,0
12,1973,0.32,-0.16,0
12,1973,0.32,-0.16,0
12,1973,0.32,-0.16,0
1,1974,1.34,-0.16,0
1,1974,1.34,-0.16,0
1,1974,1.34,-0.16,0
1,1974,1.34,-0.16,0
1,1974,1.34,-0.16,0
1,1974,1.34,-0.16,0
1,1974,1.34,-0.16,0
1,1974,1.34,-0.16,0
1,1974,1.34,-0.16,0
1,1974,1.34,-0.16,0
1,1974,1.34,-0.16,0
1,1974,1.34,-0.16,0
1,1974,1.34,-0.16,0
1,1974,1.34,-0.16,0
1,1974,1.34,-0.16,0
1,1974,1.34,-0.16,0
1,1974,1.34,-0.16,0
1,1974,1.34,-0.16,0
1,1974,1.34,-0.16,0
1,1974,1.34,-0.16,0
1,1974,1.34,-0.16,0
1,1974,1.34,-0.16,0
1,1974,1.34,-0.16,0
1,1974,1.34,-0.16,0
1,1974,1.34,-0.16,0
1,1974,1.34,-0.16,0
1,1974,1.34,-0.16,0
1,1974,1.34,-0.16,0
1,1974,1.34,-0.16,0
1,1974,1.34,-0.16,0
1,1974,1.34,-0.16,0
2,1974,-0.14,-0.16,0
2,1974,-0.14,-0.16,0
2,1974,-0.14,-0.16,0
2,1974,-0.14,-0.16,0
2,1974,-0.14,-0.16,0
2,1974,-0.14,-0.16,0
2,1974,-0.14,-0.16,0
2,1974,-0.14,-0.16,0
2,1974,-0.14,-0.16,0
2,1974,-0.14,-0.16,0
2,1974,-0.14,-0.16,0
2,1974,-0.14,-0.16,0
2,1974,-0.14,-0.16,0
2,1974,-0.14,-0.16,0
2,1974,-0.14,-0.16,0
2,1974,-0.14,-0.16,0
2,1974,-0.14,-0.16,0
2,1974,-0.14,-0.16,0
2,1974,-0.14,-0.16,0
2,1974,-0.14,-0.16,0
2,1974,-0.14,-0.16,0
2,1974,-0.14,-0.16,0
2,1974,-0.14,-0.16,0
2,1974,-0.14,-0.16,0
2,1974,-0.14,-0.16,0
2,1974,-0.14,-0.16,0
2,1974,-0.14,-0.16,0
2,1974,-0.14,-0.16,0
3,1974,-0.03,-0.17,0
3,1974,-0.03,-0.17,0
3,1974,-0.03,-0.17,0
3,1974,-0.03,-0.17,0
3,1974,-0.03,-0.17,0
3,1974,-0.03,-0.17,0
3,1974,-0.03,-0.17,0
3,1974,-0.03,-0.17,0
3,1974,-0.03,-0.17,0
3,1974,-0.03,-0.17,0
3,1974,-0.03,-0.17,0
3,1974,-0.03,-0.17,0
3,1974,-0.03,-0.17,0
3,1974,-0.03,-0.17,0
3,1974,-0.03,-0.17,0
3,1974,-0.03,-0.17,0
3,1974,-0.03,-0.17,0
3,1974,-0.03,-0.17,0
3,1974,-0.03,-0.17,0
3,1974,-0.03,-0.17,0
3,1974,-0.03,-0.17,0
3,1974,-0.03,-0.17,0
3,1974,-0.03,-0.17,0
3,1974,-0.03,-0.17,0
3,1974,-0.03,-0.17,0
3,1974,-0.03,-0.17,0
3,1974,-0.03,-0.17,0
3,1974,-0.03,-0.17,0
3,1974,-0.03,-0.17,0
3,1974,-0.03,-0.17,0
3,1974,-0.03,-0.17,0
4,1974,0.51,-0.17,0
4,1974,0.51,-0.17,0
4,1974,0.51,-0.17,0
4,1974,0.51,-0.17,0
4,1974,0.51,-0.17,0
4,1974,0.51,-0.17,0
4,1974,0.51,-0.17,0
4,1974,0.51,-0.17,0
4,1974,0.51,-0.17,0
4,1974,0.51,-0.17,0
4,1974,0.51,-0.17,0
4,1974,0.51,-0.17,0
4,1974,0.51,-0.17,0
4,1974,0.51,-0.17,0
4,1974,0.51,-0.17,0
4,1974,0.51,-0.17,0
4,1974,0.51,-0.17,0
4,1974,0.51,-0.17,0
4,1974,0.51,-0.17,0
4,1974,0.51,-0.17,0
4,1974,0.51,-0.17,0
4,1974,0.51,-0.17,0
4,1974,0.51,-0.17,0
4,1974,0.51,-0.17,0
4,1974,0.51,-0.17,0
4,1974,0.51,-0.17,0
4,1974,0.51,-0.17,0
4,1974,0.51,-0.17,0
4,1974,0.51,-0.17,0
4,1974,0.51,-0.17,0
5,1974,-0.24,-0.17,0
5,1974,-0.24,-0.17,0
5,1974,-0.24,-0.17,0
5,1974,-0.24,-0.17,0
5,1974,-0.24,-0.17,0
5,1974,-0.24,-0.17,0
5,1974,-0.24,-0.17,0
5,1974,-0.24,-0.17,0
5,1974,-0.24,-0.17,0
5,1974,-0.24,-0.17,0
5,1974,-0.24,-0.17,0
5,1974,-0.24,-0.17,0
5,1974,-0.24,-0.17,0
5,1974,-0.24,-0.17,0
5,1974,-0.24,-0.17,0
5,1974,-0.24,-0.17,0
5,1974,-0.24,-0.17,0
5,1974,-0.24,-0.17,0
5,1974,-0.24,-0.17,0
5,1974,-0.24,-0.17,0
5,1974,-0.24,-0.17,0
5,1974,-0.24,-0.17,0
5,1974,-0.24,-0.17,0
5,1974,-0.24,-0.17,0
5,1974,-0.24,-0.17,0
5,1974,-0.24,-0.17,0
5,1974,-0.24,-0.17,0
5,1974,-0.24,-0.17,0
5,1974,-0.24,-0.17,0
5,1974,-0.24,-0.17,0
5,1974,-0.24,-0.17,0
6,1974,-0.14,-0.17,0
6,1974,-0.14,-0.17,0
6,1974,-0.14,-0.17,0
6,1974,-0.14,-0.17,0
6,1974,-0.14,-0.17,0
6,1974,-0.14,-0.17,0
6,1974,-0.14,-0.17,0
6,1974,-0.14,-0.17,0
6,1974,-0.14,-0.17,0
6,1974,-0.14,-0.17,0
6,1974,-0.14,-0.17,0
6,1974,-0.14,-0.17,0
6,1974,-0.14,-0.17,0
6,1974,-0.14,-0.17,0
6,1974,-0.14,-0.17,0
6,1974,-0.14,-0.17,0
6,1974,-0.14,-0.17,0
6,1974,-0.14,-0.17,0
6,1974,-0.14,-0.17,0
6,1974,-0.14,-0.17,0
6,1974,-0.14,-0.17,0
6,1974,-0.14,-0.17,0
6,1974,-0.14,-0.17,0
6,1974,-0.14,-0.17,0
6,1974,-0.14,-0.17,0
6,1974,-0.14,-0.17,0
6,1974,-0.14,-0.17,0
6,1974,-0.14,-0.17,0
6,1974,-0.14,-0.17,0
7,1974,-0.76,-0.17,0
7,1974,-0.76,-0.17,0
7,1974,-0.76,-0.17,0
7,1974,-0.76,-0.17,0
7,1974,-0.76,-0.17,0
7,1974,-0.76,-0.17,0
7,1974,-0.76,-0.17,0
7,1974,-0.76,-0.17,0
7,1974,-0.76,-0.17,0
7,1974,-0.76,-0.17,0
7,1974,-0.76,-0.17,0
7,1974,-0.76,-0.17,0
7,1974,-0.76,-0.17,0
7,1974,-0.76,-0.17,0
7,1974,-0.76,-0.17,0
7,1974,-0.76,-0.17,0
7,1974,-0.76,-0.17,0
7,1974,-0.76,-0.17,0
7,1974,-0.76,-0.17,0
7,1974,-0.76,-0.17,0
7,1974,-0.76,-0.17,0
7,1974,-0.76,-0.17,0
7,1974,-0.76,-0.17,0
7,1974,-0.76,-0.17,0
7,1974,-0.76,-0.17,0
7,1974,-0.76,-0.17,0
7,1974,-0.76,-0.17,0
7,1974,-0.76,-0.17,0
7,1974,-0.76,-0.17,0
7,1974,-0.76,-0.17,0
7,1974,-0.76,-0.17,0
8,1974,-0.64,-0.17,0
8,1974,-0.64,-0.17,0
8,1974,-0.64,-0.17,0
8,1974,-0.64,-0.17,0
8,1974,-0.64,-0.17,0
8,1974,-0.64,-0.17,0
8,1974,-0.64,-0.17,0
8,1974,-0.64,-0.17,0
8,1974,-0.64,-0.17,0
8,1974,-0.64,-0.17,0
8,1974,-0.64,-0.17,0
8,1974,-0.64,-0.17,0
8,1974,-0.64,-0.17,0
8,1974,-0.64,-0.17,0
8,1974,-0.64,-0.17,0
8,1974,-0.64,-0.17,0
8,1974,-0.64,-0.17,0
8,1974,-0.64,-0.17,0
8,1974,-0.64,-0.17,0
8,1974,-0.64,-0.17,0
8,1974,-0.64,-0.17,0
8,1974,-0.64,-0.17,0
8,1974,-0.64,-0.17,0
8,1974,-0.64,-0.17,0
8,1974,-0.64,-0.17,0
8,1974,-0.64,-0.17,0
8,1974,-0.64,-0.17,0
8,1974,-0.64,-0.17,0
8,1974,-0.64,-0.17,0
8,1974,-0.64,-0.17,0
8,1974,-0.64,-0.17,0
9,1974,0.82,0.17,0
9,1974,0.82,0.17,0
9,1974,0.82,0.17,0
9,1974,0.82,0.17,0
9,1974,0.82,0.17,0
9,1974,0.82,0.17,0
9,1974,0.82,0.17,0
9,1974,0.82,0.17,0
9,1974,0.82,0.17,0
9,1974,0.82,0.17,0
9,1974,0.82,0.17,0
9,1974,0.82,0.17,0
9,1974,0.82,0.17,0
9,1974,0.82,0.17,0
9,1974,0.82,0.17,0
9,1974,0.82,0.17,0
9,1974,0.82,0.17,0
9,1974,0.82,0.17,0
9,1974,0.82,0.17,0
9,1974,0.82,0.17,0
9,1974,0.82,0.17,0
9,1974,0.82,0.17,0
9,1974,0.82,0.17,0
9,1974,0.82,0.17,0
9,1974,0.82,0.17,0
9,1974,0.82,0.17,0
9,1974,0.82,0.17,0
9,1974,0.82,0.17,0
10,1974,0.49,-0.17,0
10,1974,0.49,-0.17,0
10,1974,0.49,-0.17,0
10,1974,0.49,-0.17,0
10,1974,0.49,-0.17,0
10,1974,0.49,-0.17,0
10,1974,0.49,-0.17,0
10,1974,0.49,-0.17,0
10,1974,0.49,-0.17,0
10,1974,0.49,-0.17,0
10,1974,0.49,-0.17,0
10,1974,0.49,-0.17,0
10,1974,0.49,-0.17,0
10,1974,0.49,-0.17,0
10,1974,0.49,-0.17,0
10,1974,0.49,-0.17,0
10,1974,0.49,-0.17,0
10,1974,0.49,-0.17,0
10,1974,0.49,-0.17,0
10,1974,0.49,-0.17,0
10,1974,0.49,-0.17,0
10,1974,0.49,-0.17,0
10,1974,0.49,-0.17,0
10,1974,0.49,-0.17,0
10,1974,0.49,-0.17,0
10,1974,0.49,-0.17,0
10,1974,0.49,-0.17,0
10,1974,0.49,-0.17,0
10,1974,0.49,-0.17,0
10,1974,0.49,-0.17,0
10,1974,0.49,-0.17,0
11,1974,-0.54,-0.17,0
11,1974,-0.54,-0.17,0
11,1974,-0.54,-0.17,0
11,1974,-0.54,-0.17,0
11,1974,-0.54,-0.17,0
11,1974,-0.54,-0.17,0
11,1974,-0.54,-0.17,0
11,1974,-0.54,-0.17,0
11,1974,-0.54,-0.17,0
11,1974,-0.54,-0.17,0
11,1974,-0.54,-0.17,0
11,1974,-0.54,-0.17,0
11,1974,-0.54,-0.17,0
11,1974,-0.54,-0.17,0
11,1974,-0.54,-0.17,0
11,1974,-0.54,-0.17,0
11,1974,-0.54,-0.17,0
11,1974,-0.54,-0.17,0
11,1974,-0.54,-0.17,0
11,1974,-0.54,-0.17,0
11,1974,-0.54,-0.17,0
11,1974,-0.54,-0.17,0
11,1974,-0.54,-0.17,0
11,1974,-0.54,-0.17,0
11,1974,-0.54,-0.17,0
11,1974,-0.54,-0.17,0
11,1974,-0.54,-0.17,0
11,1974,-0.54,-0.17,0
11,1974,-0.54,-0.17,0
11,1974,-0.54,-0.17,0
12,1974,1.5,-0.17,0
12,1974,1.5,-0.17,0
12,1974,1.5,-0.17,0
12,1974,1.5,-0.17,0
12,1974,1.5,-0.17,0
12,1974,1.5,-0.17,0
12,1974,1.5,-0.17,0
12,1974,1.5,-0.17,0
12,1974,1.5,-0.17,0
12,1974,1.5,-0.17,0
12,1974,1.5,-0.17,0
12,1974,1.5,-0.17,0
12,1974,1.5,-0.17,0
12,1974,1.5,-0.17,0
12,1974,1.5,-0.17,0
12,1974,1.5,-0.17,0
12,1974,1.5,-0.17,0
12,1974,1.5,-0.17,0
12,1974,1.5,-0.17,0
12,1974,1.5,-0.17,0
12,1974,1.5,-0.17,0
12,1974,1.5,-0.17,0
12,1974,1.5,-0.17,0
12,1974,1.5,-0.17,0
12,1974,1.5,-0.17,0
12,1974,1.5,-0.17,0
12,1974,1.5,-0.17,0
12,1974,1.5,-0.17,0
12,1974,1.5,-0.17,0
12,1974,1.5,-0.17,0
12,1974,1.5,-0.17,0
1,1975,0.58,-0.17,0
1,1975,0.58,-0.17,0
1,1975,0.58,-0.17,0
1,1975,0.58,-0.17,0
1,1975,0.58,-0.17,0
1,1975,0.58,-0.17,0
1,1975,0.58,-0.17,0
1,1975,0.58,-0.17,0
1,1975,0.58,-0.17,0
1,1975,0.58,-0.17,0
1,1975,0.58,-0.17,0
1,1975,0.58,-0.17,0
1,1975,0.58,-0.17,0
1,1975,0.58,-0.17,0
1,1975,0.58,-0.17,0
1,1975,0.58,-0.17,0
1,1975,0.58,-0.17,0
1,1975,0.58,-0.17,0
1,1975,0.58,-0.17,0
1,1975,0.58,-0.17,0
1,1975,0.58,-0.17,0
1,1975,0.58,-0.17,0
1,1975,0.58,-0.17,0
1,1975,0.58,-0.17,0
1,1975,0.58,-0.17,0
1,1975,0.58,-0.17,0
1,1975,0.58,-0.17,0
1,1975,0.58,-0.17,0
1,1975,0.58,-0.17,0
1,1975,0.58,-0.17,0
1,1975,0.58,-0.17,0
2,1975,-0.62,-0.17,0
2,1975,-0.62,-0.17,0
2,1975,-0.62,-0.17,0
2,1975,-0.62,-0.17,0
2,1975,-0.62,-0.17,0
2,1975,-0.62,-0.17,0
2,1975,-0.62,-0.17,0
2,1975,-0.62,-0.17,0
2,1975,-0.62,-0.17,0
2,1975,-0.62,-0.17,0
2,1975,-0.62,-0.17,0
2,1975,-0.62,-0.17,0
2,1975,-0.62,-0.17,0
2,1975,-0.62,-0.17,0
2,1975,-0.62,-0.17,0
2,1975,-0.62,-0.17,0
2,1975,-0.62,-0.17,0
2,1975,-0.62,-0.17,0
2,1975,-0.62,-0.17,0
2,1975,-0.62,-0.17,0
2,1975,-0.62,-0.17,0
2,1975,-0.62,-0.17,0
2,1975,-0.62,-0.17,0
2,1975,-0.62,-0.17,0
2,1975,-0.62,-0.17,0
2,1975,-0.62,-0.17,0
2,1975,-0.62,-0.17,0
2,1975,-0.62,-0.17,0
3,1975,-0.61,-0.17,0
3,1975,-0.61,-0.17,0
3,1975,-0.61,-0.17,0
3,1975,-0.61,-0.17,0
3,1975,-0.61,-0.17,0
3,1975,-0.61,-0.17,0
3,1975,-0.61,-0.17,0
3,1975,-0.61,-0.17,0
3,1975,-0.61,-0.17,0
3,1975,-0.61,-0.17,0
3,1975,-0.61,-0.17,0
3,1975,-0.61,-0.17,0
3,1975,-0.61,-0.17,0
3,1975,-0.61,-0.17,0
3,1975,-0.61,-0.17,0
3,1975,-0.61,-0.17,0
3,1975,-0.61,-0.17,0
3,1975,-0.61,-0.17,0
3,1975,-0.61,-0.17,0
3,1975,-0.61,-0.17,0
3,1975,-0.61,-0.17,0
3,1975,-0.61,-0.17,0
3,1975,-0.61,-0.17,0
3,1975,-0.61,-0.17,0
3,1975,-0.61,-0.17,0
3,1975,-0.61,-0.17,0
3,1975,-0.61,-0.17,0
3,1975,-0.61,-0.17,0
3,1975,-0.61,-0.17,0
3,1975,-0.61,-0.17,0
3,1975,-0.61,-0.17,0
4,1975,-1.6,-0.17,0
4,1975,-1.6,-0.17,0
4,1975,-1.6,-0.17,0
4,1975,-1.6,-0.17,0
4,1975,-1.6,-0.17,0
4,1975,-1.6,-0.17,0
4,1975,-1.6,-0.17,0
4,1975,-1.6,-0.17,0
4,1975,-1.6,-0.17,0
4,1975,-1.6,-0.17,0
4,1975,-1.6,-0.17,0
4,1975,-1.6,-0.17,0
4,1975,-1.6,-0.17,0
4,1975,-1.6,-0.17,0
4,1975,-1.6,-0.17,0
4,1975,-1.6,-0.17,0
4,1975,-1.6,-0.17,0
4,1975,-1.6,-0.17,0
4,1975,-1.6,-0.17,0
4,1975,-1.6,-0.17,0
4,1975,-1.6,-0.17,0
4,1975,-1.6,-0.17,0
4,1975,-1.6,-0.17,0
4,1975,-1.6,-0.17,0
4,1975,-1.6,-0.17,0
4,1975,-1.6,-0.17,0
4,1975,-1.6,-0.17,0
4,1975,-1.6,-0.17,0
4,1975,-1.6,-0.17,0
4,1975,-1.6,-0.17,0
5,1975,-0.52,-0.17,0
5,1975,-0.52,-0.17,0
5,1975,-0.52,-0.17,0
5,1975,-0.52,-0.17,0
5,1975,-0.52,-0.17,0
5,1975,-0.52,-0.17,0
5,1975,-0.52,-0.17,0
5,1975,-0.52,-0.17,0
5,1975,-0.52,-0.17,0
5,1975,-0.52,-0.17,0
5,1975,-0.52,-0.17,0
5,1975,-0.52,-0.17,0
5,1975,-0.52,-0.17,0
5,1975,-0.52,-0.17,0
5,1975,-0.52,-0.17,0
5,1975,-0.52,-0.17,0
5,1975,-0.52,-0.17,0
5,1975,-0.52,-0.17,0
5,1975,-0.52,-0.17,0
5,1975,-0.52,-0.17,0
5,1975,-0.52,-0.17,0
5,1975,-0.52,-0.17,0
5,1975,-0.52,-0.17,0
5,1975,-0.52,-0.17,0
5,1975,-0.52,-0.17,0
5,1975,-0.52,-0.17,0
5,1975,-0.52,-0.17,0
5,1975,-0.52,-0.17,0
5,1975,-0.52,-0.17,0
5,1975,-0.52,-0.17,0
5,1975,-0.52,-0.17,0
6,1975,-0.84,-0.17,0
6,1975,-0.84,-0.17,0
6,1975,-0.84,-0.17,0
6,1975,-0.84,-0.17,0
6,1975,-0.84,-0.17,0
6,1975,-0.84,-0.17,0
6,1975,-0.84,-0.17,0
6,1975,-0.84,-0.17,0
6,1975,-0.84,-0.17,0
6,1975,-0.84,-0.17,0
6,1975,-0.84,-0.17,0
6,1975,-0.84,-0.17,0
6,1975,-0.84,-0.17,0
6,1975,-0.84,-0.17,0
6,1975,-0.84,-0.17,0
6,1975,-0.84,-0.17,0
6,1975,-0.84,-0.17,0
6,1975,-0.84,-0.17,0
6,1975,-0.84,-0.17,0
6,1975,-0.84,-0.17,0
6,1975,-0.84,-0.17,0
6,1975,-0.84,-0.17,0
6,1975,-0.84,-0.17,0
6,1975,-0.84,-0.17,0
6,1975,-0.84,-0.17,0
6,1975,-0.84,-0.17,0
6,1975,-0.84,-0.17,0
6,1975,-0.84,-0.17,0
6,1975,-0.84,-0.17,0
6,1975,-0.84,-0.17,0
7,1975,1.55,-0.17,0
7,1975,1.55,-0.17,0
7,1975,1.55,-0.17,0
7,1975,1.55,-0.17,0
7,1975,1.55,-0.17,0
7,1975,1.55,-0.17,0
7,1975,1.55,-0.17,0
7,1975,1.55,-0.17,0
7,1975,1.55,-0.17,0
7,1975,1.55,-0.17,0
7,1975,1.55,-0.17,0
7,1975,1.55,-0.17,0
7,1975,1.55,-0.17,0
7,1975,1.55,-0.17,0
7,1975,1.55,-0.17,0
7,1975,1.55,-0.17,0
7,1975,1.55,-0.17,0
7,1975,1.55,-0.17,0
7,1975,1.55,-0.17,0
7,1975,1.55,-0.17,0
7,1975,1.55,-0.17,0
7,1975,1.55,-0.17,0
7,1975,1.55,-0.17,0
7,1975,1.55,-0.17,0
7,1975,1.55,-0.17,0
7,1975,1.55,-0.17,0
7,1975,1.55,-0.17,0
7,1975,1.55,-0.17,0
7,1975,1.55,-0.17,0
7,1975,1.55,-0.17,0
8,1975,-0.26,-0.17,0
8,1975,-0.26,-0.17,0
8,1975,-0.26,-0.17,0
8,1975,-0.26,-0.17,0
8,1975,-0.26,-0.17,0
8,1975,-0.26,-0.17,0
8,1975,-0.26,-0.17,0
8,1975,-0.26,-0.17,0
8,1975,-0.26,-0.17,0
8,1975,-0.26,-0.17,0
8,1975,-0.26,-0.17,0
8,1975,-0.26,-0.17,0
8,1975,-0.26,-0.17,0
8,1975,-0.26,-0.17,0
8,1975,-0.26,-0.17,0
8,1975,-0.26,-0.17,0
8,1975,-0.26,-0.17,0
8,1975,-0.26,-0.17,0
8,1975,-0.26,-0.17,0
8,1975,-0.26,-0.17,0
8,1975,-0.26,-0.17,0
8,1975,-0.26,-0.17,0
8,1975,-0.26,-0.17,0
8,1975,-0.26,-0.17,0
8,1975,-0.26,-0.17,0
8,1975,-0.26,-0.17,0
8,1975,-0.26,-0.17,0
8,1975,-0.26,-0.17,0
8,1975,-0.26,-0.17,0
8,1975,-0.26,-0.17,0
9,1975,1.56,-0.17,0
9,1975,1.56,-0.17,0
9,1975,1.56,-0.17,0
9,1975,1.56,-0.17,0
9,1975,1.56,-0.17,0
9,1975,1.56,-0.17,0
9,1975,1.56,-0.17,0
9,1975,1.56,-0.17,0
9,1975,1.56,-0.17,0
9,1975,1.56,-0.17,0
9,1975,1.56,-0.17,0
9,1975,1.56,-0.17,0
9,1975,1.56,-0.17,0
9,1975,1.56,-0.17,0
9,1975,1.56,-0.17,0
9,1975,1.56,-0.17,0
9,1975,1.56,-0.17,0
9,1975,1.56,-0.17,0
9,1975,1.56,-0.17,0
9,1975,1.56,-0.17,0
9,1975,1.56,-0.17,0
9,1975,1.56,-0.17,0
9,1975,1.56,-0.17,0
9,1975,1.56,-0.17,0
9,1975,1.56,-0.17,0
9,1975,1.56,-0.17,0
9,1975,1.56,-0.17,0
9,1975,1.56,-0.17,0
9,1975,1.56,-0.17,0
9,1975,1.56,-0.17,0
10,1975,-0.54,-0.17,0
10,1975,-0.54,-0.17,0
10,1975,-0.54,-0.17,0
10,1975,-0.54,-0.17,0
10,1975,-0.54,-0.17,0
10,1975,-0.54,-0.17,0
10,1975,-0.54,-0.17,0
10,1975,-0.54,-0.17,0
10,1975,-0.54,-0.17,0
10,1975,-0.54,-0.17,0
10,1975,-0.54,-0.17,0
10,1975,-0.54,-0.17,0
10,1975,-0.54,-0.17,0
10,1975,-0.54,-0.17,0
10,1975,-0.54,-0.17,0
10,1975,-0.54,-0.17,0
10,1975,-0.54,-0.17,0
10,1975,-0.54,-0.17,0
10,1975,-0.54,-0.17,0
10,1975,-0.54,-0.17,0
10,1975,-0.54,-0.17,0
10,1975,-0.54,-0.17,0
10,1975,-0.54,-0.17,0
10,1975,-0.54,-0.17,0
10,1975,-0.54,-0.17,0
10,1975,-0.54,-0.17,0
10,1975,-0.54,-0.17,0
10,1975,-0.54,-0.17,0
10,1975,-0.54,-0.17,0
10,1975,-0.54,-0.17,0
10,1975,-0.54,-0.17,0
11,1975,0.41,-0.17,0
11,1975,0.41,-0.17,0
11,1975,0.41,-0.17,0
11,1975,0.41,-0.17,0
11,1975,0.41,-0.17,0
11,1975,0.41,-0.17,0
11,1975,0.41,-0.17,0
11,1975,0.41,-0.17,0
11,1975,0.41,-0.17,0
11,1975,0.41,-0.17,0
11,1975,0.41,-0.17,0
11,1975,0.41,-0.17,0
11,1975,0.41,-0.17,0
11,1975,0.41,-0.17,0
11,1975,0.41,-0.17,0
11,1975,0.41,-0.17,0
11,1975,0.41,-0.17,0
11,1975,0.41,-0.17,0
11,1975,0.41,-0.17,0
11,1975,0.41,-0.17,0
11,1975,0.41,-0.17,0
11,1975,0.41,-0.17,0
11,1975,0.41,-0.17,0
11,1975,0.41,-0.17,0
11,1975,0.41,-0.17,0
11,1975,0.41,-0.17,0
11,1975,0.41,-0.17,0
11,1975,0.41,-0.17,0
11,1975,0.41,-0.17,0
11,1975,0.41,-0.17,0
12,1975,0,-0.17,0
12,1975,0,-0.17,0
12,1975,0,-0.17,0
12,1975,0,-0.17,0
12,1975,0,-0.17,0
12,1975,0,-0.17,0
12,1975,0,-0.17,0
12,1975,0,-0.17,0
12,1975,0,-0.17,0
12,1975,0,-0.17,0
12,1975,0,-0.17,0
12,1975,0,-0.17,0
12,1975,0,-0.17,0
12,1975,0,-0.17,0
12,1975,0,-0.17,0
12,1975,0,-0.17,0
12,1975,0,-0.17,0
12,1975,0,-0.17,0
12,1975,0,-0.17,0
12,1975,0,-0.17,0
12,1975,0,-0.17,0
12,1975,0,-0.17,0
12,1975,0,-0.17,0
12,1975,0,-0.17,0
12,1975,0,-0.17,0
12,1975,0,-0.17,0
12,1975,0,-0.17,0
12,1975,0,-0.17,0
12,1975,0,-0.17,0
12,1975,0,-0.17,0
12,1975,0,-0.17,0
1,1976,-0.25,-0.17,0
1,1976,-0.25,-0.17,0
1,1976,-0.25,-0.17,0
1,1976,-0.25,-0.17,0
1,1976,-0.25,-0.17,0
1,1976,-0.25,-0.17,0
1,1976,-0.25,-0.17,0
1,1976,-0.25,-0.17,0
1,1976,-0.25,-0.17,0
1,1976,-0.25,-0.17,0
1,1976,-0.25,-0.17,0
1,1976,-0.25,-0.17,0
1,1976,-0.25,-0.17,0
1,1976,-0.25,-0.17,0
1,1976,-0.25,-0.17,0
1,1976,-0.25,-0.17,0
1,1976,-0.25,-0.17,0
1,1976,-0.25,-0.17,0
1,1976,-0.25,-0.17,0
1,1976,-0.25,-0.17,0
1,1976,-0.25,-0.17,0
1,1976,-0.25,-0.17,0
1,1976,-0.25,-0.17,0
1,1976,-0.25,-0.17,0
1,1976,-0.25,-0.17,0
1,1976,-0.25,-0.17,0
1,1976,-0.25,-0.17,0
1,1976,-0.25,-0.17,0
1,1976,-0.25,-0.17,0
1,1976,-0.25,-0.17,0
1,1976,-0.25,-0.17,0
2,1976,0.93,-0.17,0
2,1976,0.93,-0.17,0
2,1976,0.93,-0.17,0
2,1976,0.93,-0.17,0
2,1976,0.93,-0.17,0
2,1976,0.93,-0.17,0
2,1976,0.93,-0.17,0
2,1976,0.93,-0.17,0
2,1976,0.93,-0.17,0
2,1976,0.93,-0.17,0
2,1976,0.93,-0.17,0
2,1976,0.93,-0.17,0
2,1976,0.93,-0.17,0
2,1976,0.93,-0.17,0
2,1976,0.93,-0.17,0
2,1976,0.93,-0.17,0
2,1976,0.93,-0.17,0
2,1976,0.93,-0.17,0
2,1976,0.93,-0.17,0
